id_film,titre_film,duree,genres_liste,date_sortie,utilisateur_note,nbre_utilisateur_note
7250378,Say My Name,83 min, Comédie,19 mars 2018 ,"5,8",344
6964844,Hospitality,80 min, Policier Drame Thriller,7 décembre 2018 ,"4,9",330
1971310,5 Weddings,90 min, Comédie Drame Romantique,26 octobre 2018 ,"3,5",580
8503508,Lailat Hana wa Suroor,97 min, Action Comédie Thriller,15 juin 2018 ,"5,4",748
3309874,Eleven Eleven,92 min, Comédie,19 mai 2018 ,"3,9",213
8295286,Kafir,82 min, Horreur,25 mai 2018 ,"2,9","1,1 k"
10411954,Les cicatrices du passé,87 min, Thriller,11 février 2018 ,"5,3",194
7952920,Relaxer,91 min, Comédie Fantastique Horreur,4 juin 2018 ,"6,0","1,1 k"
6342440,Funan,84 min, Animation Drame Historique,6 mars 2018 ,"6,9",969
5903926,Sprinter,114 min, Drame Sport,6 septembre 2018 ,"6,0",487
6833964,Sonora,94 min, Drame Thriller Western,6 septembre 2018 ,"6,3",641
7969482,The Rebel,71 min, Comédie Musicale,21 septembre 2018 ,,
6074820,Stray,104 min, Drame,4 octobre 2018 ,"5,8",327
6061364,Small Group,121 min, Drame,18 octobre 2018 ,"6,6",316
7510224,RSC Live: Macbeth,156 min, Drame,11 avril 2018 ,"6,9",89
6933338,José,85 min, Drame,31 janvier 2018 ,"6,6",731
7945596,Sacudete Las Penas,90 min, Drame,27 avril 2018 ,"5,9",50
8031554,'L' fung bou,97 min, Action Policier,23 août 2018 ,"5,7",568
8421806,Kasal,115 min, Drame,16 mai 2018 ,"7,2",103
5674064,Black Bud,92 min, Policier Drame Thriller,23 novembre 2018 ,"6,0",89
9055926,National Theatre Live: King Lear,227 min, Drame Historique,27 septembre 2018 ,"8,5",326
10851944,L'ultimo giorno del toro,92 min, Comédie,2018,"7,0",57
8769032,The Hows of Us,117 min, Comédie Drame Romantique,29 août 2018 ,"6,8","2,8 k"
3070506,Don't Look,71 min, Horreur,14 mai 2018 ,"2,7",337
9089908,Beautiful Vampire,73 min, Drame Fantastique Romantique,8 octobre 2018 ,"5,3",279
6557356,American Pets,86 min, Thriller,14 août 2018 ,"4,6",350
7413472,Happy Ending,96 min, Comédie Drame Romantique,25 décembre 2018 ,"5,8",562
6894872,That's Not My Dog!,87 min, Comédie,15 mars 2018 ,"6,0",264
9014884,Sharato Lagu,137 min, Comédie Drame Romantique,25 octobre 2018 ,"7,4",754
7748494,Mumbai Pune Mumbai 3,142 min, Famille Comédie Musicale Romantique,7 décembre 2018 ,"6,2",338
6562628,Exit,84 min, Thriller,15 juillet 2018 ,"6,2","1,6 k"
8582104,Queer Movie Beautiful,85 min, Drame Romantique,6 octobre 2018 ,"7,7",72
3260760,Laundry Day,88 min, Comédie Policier Drame,19 juin 2018 ,"5,3",100
9460430,Bagh bandi khela,156 min, Thriller,16 novembre 2018 ,"4,6",238
7158686,No dormirás,106 min, Horreur Mystère Thriller,16 mai 2018 ,"5,0","1,3 k"
6680730,Street Lights,129 min, Policier Thriller,26 janvier 2018 ,"6,1","1,3 k"
3996396,Yatra,127 min, Biographique Drame Historique,8 février 2018 ,"7,7","3,7 k"
8021048,Survive the Hollow Shoals,78 min, Horreur,1 janvier 2018 ,"5,2",566
4374864,Los Angeles Overnight,93 min, Policier Drame Thriller,20 mars 2018 ,"5,4",563
7415466,Thomas & Friends: Big World! Big Adventures!,85 min, Animation Action Aventure,20 juillet 2018 ,"5,3",298
7758160,Goodachari,147 min, Action Thriller,3 août 2018 ,"7,8",11 k
7268778,Silariang the Movie,95 min, Drame,31 mai 2018 ,"8,3",47
7358686,The Curse of Lilith Ratchet,104 min, Horreur,23 octobre 2018 ,"3,0",242
8176558,Baba Yega: The Movie,82 min, Aventure Famille,28 mars 2018 ,"3,9",73
6051096,The Axiom,98 min, Fantastique Horreur Mystère,30 septembre 2018 ,"5,0","6,7 k"
7117352,Killing,80 min, Action Drame,24 novembre 2018 ,"6,5","1,1 k"
6667252,Gaon,124 min, Drame,26 octobre 2018 ,"5,1",114
5468130,Havana Darkness,86 min, Thriller,5 février 2018 ,"3,8",643
6098734,Cannibal Corpse Killers,100 min, Action Horreur Western,3 avril 2018 ,"4,9",91
5811284,A Place We Go To,68 min, Comédie Drame Romantique,15 juillet 2018 ,"5,1",55
7933564,Vanjagar Ulagam,161 min, Action Policier Drame,7 septembre 2018 ,"6,1",263
8832114,Göktasi,103 min, Comédie,28 septembre 2018 ,"2,4",881
8744094,Les Chroniques de Viy: Le Cavalier Noir,107 min, Aventure Mystère Thriller,30 août 2018 ,"6,1","1,1 k"
8529186,Xi hong shi shou fu,118 min, Comédie,27 juillet 2018 ,"6,1","2,2 k"
3580692,Diverted Eden,110 min, Action Policier Drame,21 février 2018 ,"4,0",735
7263664,Brothers' Nest,102 min, Comédie Thriller,10 mai 2018 ,"6,4","1,5 k"
8179218,Alex & Me,76 min, Famille Sport,12 juin 2018 ,"5,5",592
6164854,Éruption L.A,86 min, Action Aventure Science-fiction,10 février 2018 ,"3,5",359
7429708,Pig,104 min, Comédie Policier Drame,5 décembre 2018 ,"6,1","2,1 k"
9460580,Hon Papa Da Con Gái,113 min, Comédie Drame Fantastique,28 décembre 2018 ,"6,7",140
7216918,Les Estivants,127 min, Comédie Drame,30 janvier 2018 ,"5,3",564
4827420,Human Affairs,80 min, Drame Romantique,10 septembre 2018 ,"4,8",102
8462858,L'insensible,95 min, Policier Drame,11 septembre 2018 ,"6,2",582
9290410,O Que Resta,96 min, Drame,16 novembre 2018 ,"5,9",30
8674418,24 Kisses,140 min, Romantique,23 novembre 2018 ,"4,6",160
7170698,"Héros des Flandres, La Bataille de la Lys",85 min, Biographique Historique Guerre,12 avril 2018 ,"6,3",710
8133888,Nela Ticket,120 min, Action Comédie Policier,24 mai 2018 ,"4,3",758
8852242,Marriage Palace,135 min, Comédie,23 novembre 2018 ,"6,2",193
7177720,Re loca,94 min, Comédie,5 juillet 2018 ,"6,1",1 k
8661084,ML,90 min, Drame Thriller,7 novembre 2018 ,"6,8",349
8834430,Dahan,128 min, Drame,5 octobre 2018 ,"7,4",678
7335186,Savyasachi,151 min, Action Thriller,2 novembre 2018 ,"5,2","1,5 k"
8757960,Hantu Kak Limah,111 min, Comédie Fantastique Horreur,9 août 2018 ,"5,7",689
7816386,Jawani Phir Nahi Ani 2,165 min, Comédie,21 août 2018 ,"7,2","1,6 k"
2987806,Don't Open Your Eyes,105 min, Drame Horreur,24 septembre 2018 ,"3,3",287
7336470,Buñuel après l'âge d'or,80 min, Animation Biographique Drame,19 juin 2018 ,"7,1","2,1 k"
8822274,Bücür,93 min, Comédie Famille,21 septembre 2018 ,"4,1",397
9866736,Rise: Ini Kalilah,100 min, Drame,13 septembre 2018 ,"5,1",47
5130442,22 Chaser,86 min, Policier Drame,8 juillet 2018 ,"5,3",468
8653824,Nguoi Bât Tu,132 min, Fantastique Horreur Thriller,26 octobre 2018 ,"6,7",266
8159302,Lucioles,88 min, Drame,22 janvier 2018 ,"6,8",770
10207850,Dans le piège de ma belle-mère,90 min, Thriller,3 mars 2018 ,"4,8",413
6670584,Mundo: From Altar Boy to Hitman,89 min, Policier,8 janvier 2018 ,"6,4",77
8409498,Dakuaan Da Munda,120 min, Action Biographique Drame,10 août 2018 ,"7,6",357
4264610,Shifting Gears,102 min, Comédie Drame Famille,23 mars 2018 ,"4,9",213
7456468,Asagao to Kase-san,2018201858 min, Animation Drame Romantique,9 juin 2018 ,"7,2",603
4381382,Pumpkins,90 min, Horreur,21 janvier 2018 ,"2,7",238
9172182,Sinterklaas en de wakkere nachten,95 min, Comédie Famille,21 octobre 2018 ,"6,6",51
6540984,#SquadGoals,90 min, Drame Thriller,16 janvier 2018 ,"4,3",592
6863784,Saamy 2,156 min, Action,21 septembre 2018 ,"4,5","1,5 k"
9389924,Rainbow's Sunset,110 min, Drame Famille,25 décembre 2018 ,"7,3",63
9174006,Hintayan ng langit,90 min, Drame,21 novembre 2018 ,"7,8",222
5866442,How to Pick Your Second Husband First,85 min, Comédie,19 juin 2018 ,"4,6",861
7756494,Jai Simha,159 min, Action Comédie Drame,12 janvier 2018 ,"4,8",848
8702938,Hezarpa,197 min, Comédie Drame Guerre,4 juillet 2018 ,"5,9","3,4 k"
7880466,Meitantei Conan: Zero no Shikkônin,115 min, Animation Action Aventure,13 avril 2018 ,"6,2","1,7 k"
7853268,Echarikkai Idhu Manithargal Nadamadum Idam,134 min, Policier Drame,24 août 2018 ,"6,3",322
8370876,Indiana Jones and the Crown of Thorns,2018201854 min, Aventure,26 mai 2018 ,"5,2",44
7184124,Long Way Home,86 min, Drame,13 février 2018 ,"6,7",1 k
5809076,... It's Love?,100 min, Drame Romantique,17 novembre 2018 ,"4,6",12
5827590,Ou Zhou gong lue,101 min, Action Comédie Policier,23 août 2018 ,"4,7",473
6964554,Kupi menya,107 min, Drame,2 mars 2018 ,"5,3",539
4953676,Garrow,0 min, Drame Horreur,1 décembre 2018 ,"8,7",7
5431946,Dead Squad: Temple of the Undead,90 min, Horreur,21 octobre 2018 ,"3,2",389
6023386,All Light Will End,84 min, Horreur Mystère,novembre 2018 ,"3,9",2 k
4388128,La Jaula,76 min, Drame,19 octobre 2018 ,"7,1",17
7406704,Last Summer,97 min, Drame,7 juin 2018 ,"6,1",337
5686622,Selfie from Hell,73 min, Horreur Mystère,16 février 2018 ,"2,9","1,6 k"
4057146,Mon Père Noël et Moi,100 min, Comédie Famille,4 décembre 2018 ,"5,0",787
6985448,Nommer 37,100 min, Thriller,1 juin 2018 ,"6,3",589
8081646,369,117 min, Policier Mystère Thriller,23 novembre 2018 ,"5,8",152
4518962,Headgame,92 min, Horreur,20 février 2018 ,"4,0",876
7763020,Dovlatov,126 min, Biographique Drame,12 septembre 2018 ,"6,4","2,1 k"
6740154,Find Me,104 min, Drame,5 novembre 2018 ,"6,4",570
7658868,Aleksi,90 min, Comédie Drame Romantique,1 octobre 2018 ,"6,3",744
862930,Dukun,108 min, Policier Horreur Thriller,5 avril 2018 ,"6,7",475
7175942,The Flip Side,90 min, Comédie Romantique,30 août 2018 ,"5,1",181
5231992,Intensive Care,80 min, Action Comédie Thriller,2018,"3,9",471
7972178,Banco,100 min, Thriller,8 mars 2018 ,"5,9","1,1 k"
6544940,Coração de Cowboy,120 min, Drame Musical,27 septembre 2018 ,"7,1",631
4268054,Monsoon,100 min, Drame Romantique,2018,"6,4",254
7615722,Legend of Hallowaiian,82 min, Animation Aventure Famille,16 octobre 2018 ,"4,8","1,2 k"
8332808,One Must Fall,96 min, Comédie Policier Drame,28 octobre 2018 ,"4,2","2,4 k"
6887162,Verlorene,91 min, Drame,17 janvier 2018 ,"6,3",131
8417466,We Belong Together,83 min, Drame Romantique Thriller,28 juillet 2018 ,"4,6",641
6682828,Kahlschlag,97 min, Policier Thriller,5 mars 2018 ,"5,7",207
6020486,Bille,104 min, Drame,20 avril 2018 ,"7,4",765
5223878,Reach,92 min, Comédie Drame,19 octobre 2018 ,"5,8",339
7613996,The Intent 2: The Come Up,103 min, Policier,21 septembre 2018 ,"3,8",454
4393190,Hellbent,0 min, Drame,,"7,2",33
7715192,Ecorché,84 min, Action Fantastique Horreur,10 novembre 2018 ,"3,6",358
7231194,Ee. Ma. Yau,120 min, Comédie Drame,4 mai 2018 ,"8,3","3,7 k"
7986672,Morto Não Fala,110 min, Horreur Mystère Thriller,10 octobre 2018 ,"6,1","2,3 k"
5952522,Soul Sessions,94 min, Drame,13 novembre 2018 ,"6,7",90
7097722,Grace and Goliath,93 min, Drame,5 octobre 2018 ,"6,7",84
6748030,Lake Michigan Monster,78 min, Action Aventure Comédie,31 juillet 2018 ,"6,0",550
6905442,Hollow Body,92 min, Horreur Musical Science-fiction,19 octobre 2018 ,"3,8",369
8916694,Pearl,82 min, Drame Sport,30 janvier 2018 ,"5,8",194
5258194,You & Me,90 min, Comédie Drame Romantique,4 décembre 2018 ,"7,3",103
8587142,X&Y,112 min, Drame Thriller,23 novembre 2018 ,"5,7",863
4269256,Love Me Anyway,77 min, Drame Romantique,25 juillet 2018 ,"4,6",116
8836476,"Sultan Agung: Tahta, Perjuangan, Cinta",148 min, Action Drame Historique,23 août 2018 ,"7,1",209
5985672,The Maestro,94 min, Biographique Drame Historique,8 décembre 2018 ,"5,8",283
7548570,Swathanthryam Ardharathriyil,138 min, Action Policier Thriller,31 mars 2018 ,"7,4","1,5 k"
7527082,Hamid,108 min, Drame,15 mars 2018 ,"7,7","1,3 k"
7719976,Sarvam Thaala Mayam,131 min, Drame Musical,1 février 2018 ,"7,5","1,3 k"
6974888,On Pointe,98 min, Drame,15 avril 2018 ,"6,1","1,2 k"
7248884,L'Incroyable Histoire du facteur Cheval,105 min, Biographique Drame,16 janvier 2018 ,"7,1","1,2 k"
6846432,Yomeddine,97 min, Aventure Comédie Drame,21 novembre 2018 ,"7,3","1,8 k"
7304806,Dis,61 min, Horreur,30 septembre 2018 ,"4,3",192
7044698,Angel,97 min, Horreur Thriller,22 septembre 2018 ,"4,0",75
4209174,Chimera Strain,80 min, Drame Science-fiction Thriller,15 mars 2018 ,"4,5","2,2 k"
4170168,Allie & Obie,72 min, Famille,2 mai 2018 ,"3,4",28
6183180,Strings,103 min, Drame,25 avril 2018 ,"6,4",84
6773126,Tucked,80 min, Drame,31 janvier 2018 ,"6,8",802
6820184,"Mme Mills, une voisine si parfaite",88 min, Comédie,7 mars 2018 ,"3,9",425
6927880,All Square,93 min, Drame,12 octobre 2018 ,"6,1",515
8058904,Yao,103 min, Comédie Drame,23 janvier 2018 ,"6,4","1,1 k"
6504868,Sadie,96 min, Drame,12 octobre 2018 ,"6,2",441
7557024,Aravindante Athidhikal,122 min, Comédie Drame,27 avril 2018 ,"7,0","1,3 k"
3326106,Jules of Light and Dark,90 min, Drame,26 mai 2018 ,"5,3",129
6917210,Buffalo Boys,102 min, Action Drame Historique,19 juillet 2018 ,"5,8","1,3 k"
7844166,Rage,105 min, Action Drame Fantastique,18 janvier 2018 ,"6,2","2,5 k"
5428090,Sorry for Your Loss,100 min, Comédie,10 mai 2018 ,"5,0",429
8630424,Swingers,86 min, Comédie,30 novembre 2018 ,"3,9",454
6145764,Obey,96 min, Drame,14 février 2018 ,"5,5",590
7638094,Ravers,90 min, Comédie Horreur,16 mars 2018 ,"4,7",388
5796404,The Duchess of Cancun,105 min, Comédie Drame Mystère,1 février 2018 ,"6,2",105
5685652,An L.A. Minute,86 min, Comédie,24 août 2018 ,"5,5",85
7356382,Congo Murder - L'honneur d'un mercenaire,122 min, Biographique Policier Drame,26 octobre 2018 ,"6,1","1,6 k"
5337544,Crazy Right,83 min, Drame Romantique,13 octobre 2018 ,"6,3",95
4795022,Lajkó - Cigány az ürben,90 min, Comédie Drame,29 mars 2018 ,"5,9","1,3 k"
5462464,My Foolish Heart,83 min, Drame,1 novembre 2018 ,"6,8","3,2 k"
7238990,This World Alone,90 min, Drame,18 mai 2018 ,"5,1",148
5178964,Zaspanka za vojnike,120 min, Drame Guerre,1 novembre 2018 ,"7,4","1,4 k"
2766104,L'envol de Ploé,83 min, Animation Aventure Famille,11 juillet 2018 ,"5,4","1,2 k"
8009578,Texas Cotton,88 min, Policier Mystère Western,28 octobre 2018 ,"5,2",267
6207634,Eva + Candela,89 min, Drame,1 novembre 2018 ,"5,7",172
7958644,Mouthpiece,91 min, Drame,4 avril 2018 ,"6,4",488
6320482,Sex Ghost Stories,88 min, Drame,2 juin 2018 ,"4,4",307
4980154,Te juro que yo no fui,84 min, Comédie Romantique,12 octobre 2018 ,"2,4",262
12945318,An Affair: My Wife's Friend,71 min, Romantique,17 mai 2018 ,,
8050598,"Blood, Sweat and Terrors",98 min, Action Horreur Thriller,6 novembre 2018 ,"3,9",184
6506276,Lune de miel,88 min, Drame,13 mars 2018 ,"6,8","1,1 k"
7364756,Sinners Wanted,98 min, Drame,18 février 2018 ,"7,7",97
6962204,Walk Like a Panther,108 min, Comédie,9 mars 2018 ,"5,0",647
5705306,Celeste,105 min, Drame Musical,11 octobre 2018 ,"5,6",197
2226440,Dead Men,180 min, Action Western,2 janvier 2018 ,"4,5",398
7689950,White Rabbit,71 min, Comédie Drame,19 janvier 2018 ,"5,8",368
4979110,Daas Dev,140 min, Drame Thriller,27 avril 2018 ,"5,1",316
5935602,The Final Interview,90 min, Drame Thriller,31 octobre 2018 ,"6,8",70
9220770,Power of 1,135 min, Drame,7 décembre 2018 ,,
13444424,Charmed,92 min, Romantique,22 novembre 2018 ,"3,1",19
9174388,Yeo-gok-seong,94 min, Horreur Mystère,8 novembre 2018 ,"5,2",436
8983294,The Witches of Dumpling Farm,79 min, Horreur,9 août 2018 ,"3,1",297
7967600,Classical Period,62 min, Drame,20 novembre 2018 ,"6,6",152
5026652,Catharsys or The Afina Tales of the Lost World,98 min, Drame,24 novembre 2018 ,"7,3",32
5926990,Unlovable,80 min, Comédie Drame Musical,2 novembre 2018 ,"6,1",539
8024712,Yowis Ben,99 min, Comédie Drame Comédie Musicale,22 février 2018 ,"7,4","3,3 k"
7011980,The Final Girls,45 min, Comédie Horreur,9 novembre 2018 ,"6,5",56
6422258,Albanian Gangster,81 min, Policier Drame,11 octobre 2018 ,"4,6",202
5974780,Lost Fare,90 min, Policier Drame Fantastique,28 avril 2018 ,"4,7",355
8581198,Jane and Emma,90 min, Drame,12 octobre 2018 ,"6,4",204
7906262,Bride of Scarecrow,89 min, Horreur,3 octobre 2018 ,"2,5",303
7583568,La Negrada,104 min, Drame,10 août 2018 ,"6,7",163
6992946,Mon tissu préféré,96 min, Drame,18 juillet 2018 ,"5,9",492
6578228,Curse of the Witch's Doll,99 min, Horreur Mystère,12 janvier 2018 ,"3,2",464
7571992,Nyitva,95 min, Comédie Drame Romantique,18 octobre 2018 ,"6,4","1,5 k"
8753660,Ghost Killers vs. Bloody Mary,108 min, Comédie Horreur,29 novembre 2018 ,"5,5","1,6 k"
7995888,Benim Adim Osman,106 min, Comédie,17 août 2018 ,"3,4",55
8696440,Sibel,95 min, Drame Thriller,6 mars 2018 ,"6,8","2,7 k"
6214468,The Russian Bride,101 min, Horreur Thriller,27 décembre 2018 ,"5,3","4,9 k"
7915554,"Bomb, yek asheghaneh",96 min, Drame Romantique Guerre,5 décembre 2018 ,"6,5","3,1 k"
7690762,El pacto,106 min, Horreur Mystère Thriller,17 août 2018 ,"5,2","1,2 k"
12054150,Zombie Island,76 min, Action,,"5,3",30
7566518,Voyage à Yoshino,109 min, Drame,28 novembre 2018 ,"5,2",789
6692926,Chasing Bullitt,90 min, Drame,5 mars 2018 ,"4,7",277
7877016,Un Américain à Paris - la comédie musicale au cinéma,160 min, Comédie Musicale,28 mai 2018 ,"7,9",461
6275262,Vodka Diaries,120 min, Mystère Thriller,19 janvier 2018 ,"5,5","1,4 k"
6022174,Mad World,97 min, Science-fiction,2 janvier 2018 ,"2,9",442
5347122,A Young Man with High Potential,85 min, Drame Horreur Thriller,7 mars 2018 ,"5,5",929
8060652,7 nyeon-eui bam,123 min, Action Drame Thriller,28 mars 2018 ,"5,8",477
8512986,Black is Beltza,87 min, Animation Drame,8 mai 2018 ,"5,8",323
1885325,Heaven's War,95 min, Fantastique Thriller,6 novembre 2018 ,"4,0",262
9253188,Kavacham,141 min, Action Policier Thriller,7 décembre 2018 ,"5,6",607
8131976,Several Conversations About a Very Tall Girl,70 min, Drame,3 mars 2018 ,"5,8",351
6774420,Queen,157 min, Comédie Policier Mystère,12 janvier 2018 ,"6,9","1,5 k"
7490368,Le cahier noir,113 min, Drame Historique Romantique,3 octobre 2018 ,"5,4",196
8476998,Bhonsle,128 min, Drame,26 juin 2018 ,"6,8","1,6 k"
4902266,Reborn,99 min, Action Comédie Policier,3 août 2018 ,"4,8","2,2 k"
6869880,Skinford: Chapter Two,86 min, Action Horreur Thriller,21 novembre 2018 ,"6,5",47
2233979,Beatus,103 min, Drame Horreur Mystère,2 novembre 2018 ,"4,8",951
7480724,Sauvages,92 min, Drame Romantique,20 mars 2018 ,"5,1",49
5282590,Sadistic Intentions,82 min, Horreur Romantique Thriller,20 octobre 2018 ,"4,5",298
6889032,Tårtgeneralen,101 min, Comédie Drame,7 mars 2018 ,"6,8","4,5 k"
8783146,Jurassic Planet,74 min, Action Aventure Science-fiction,20 août 2018 ,"2,4",791
5207004,Occupation,94 min, Action Drame Science-fiction,9 janvier 2018 ,"2,1",619
8467658,Uno di famiglia,95 min, Comédie Policier,25 octobre 2018 ,"5,8",413
8408848,Más sabe el diablo por viejo,113 min, Comédie,26 juillet 2018 ,"5,9",257
7139246,Leo Da Vinci : Mission Mona Lisa,85 min, Animation Aventure Famille,11 janvier 2018 ,"5,0",555
4991112,They Remain,102 min, Thriller,28 janvier 2018 ,"4,2","1,4 k"
8312428,Good Deed,90 min, Drame Thriller,10 octobre 2018 ,"5,1",273
8896336,Ambivalentnost,117 min, Drame,28 mars 2018 ,"5,9",189
6170484,Chasseur de monstres 2: Le destin du royaume,110 min, Aventure Comédie Fantastique,16 février 2018 ,"5,4","1,8 k"
8329618,King of Boys,169 min, Policier Drame,26 octobre 2018 ,"6,1",438
6686358,Rapurasu no majo,115 min, Drame Mystère Thriller,4 mai 2018 ,"5,2",657
3350432,Rabbit,92 min, Drame,6 octobre 2018 ,"6,9",22
7639236,Hostel Days,148 min, Drame Comédie Musicale,12 janvier 2018 ,"6,6",19
6622982,Tabineko ripôto,118 min, Drame,26 octobre 2018 ,"6,8",478
8751994,Meso,120 min, Policier Drame Thriller,12 août 2018 ,"7,7",266
7274806,Kaashi in Search of Ganga,125 min, Thriller,26 octobre 2018 ,"5,3",371
8637534,Yanimda Kal,105 min, Comédie Drame Romantique,21 décembre 2018 ,"5,4",687
5878194,Belong to Us,84 min, Drame,27 décembre 2018 ,"5,0",190
8512320,Target,93 min, Comédie Thriller,15 juin 2018 ,"4,0",530
9652322,Chief Daddy,99 min, Comédie,14 décembre 2018 ,"4,7",287
7820526,Rangula Raatnam,137 min, Romantique,14 janvier 2018 ,"6,1",99
4488744,Un Traductor,107 min, Drame,4 avril 2018 ,"7,0",850
9715742,Strangers of Patience,103 min, Thriller,14 mai 2018 ,"5,5",52
7260848,Khajoor Pe Atke,119 min, Comédie,18 mai 2018 ,"5,8",274
6833050,It Knows,76 min, Horreur,2018,"4,0",104
8463722,Alas Pati: Hutan Mati,82 min, Aventure Horreur Thriller,24 mai 2018 ,"4,4",120
8485526,Sid & Aya: Not a Love Story,94 min, Drame,30 mai 2018 ,"6,8",360
7478160,B. Tech,146 min, Comédie Romantique Thriller,5 mai 2018 ,"6,2",901
6809094,Eaten by Lions,95 min, Comédie,29 mars 2018 ,"6,1",1 k
4312842,American Exorcist,89 min, Comédie Horreur,26 octobre 2018 ,"2,9",247
9006040,The Hopeful Romantic,106 min, Comédie Romantique,12 septembre 2018 ,"6,7",93
7897306,Tangeye Abu Ghorayb,93 min, Action Drame Historique,8 août 2018 ,"6,5","2,4 k"
8912134,Deep Space,73 min, Science-fiction,2 octobre 2018 ,"4,1",149
9203168,Moromete Family: On the Edge of Time,110 min, Drame,16 novembre 2018 ,"7,6","1,8 k"
7275840,Emu Runner,95 min, Famille,7 novembre 2018 ,"6,1",122
8142712,Pornomochi,117 min, Policier Drame,6 avril 2018 ,"6,2",225
7458872,Killers Within,100 min, Policier Horreur Thriller,4 octobre 2018 ,"5,1",389
6481190,Het leven is vurrukkulluk,98 min, Comédie Romantique,25 janvier 2018 ,"5,3",285
7191910,Mountain Rest,92 min, Drame,7 décembre 2018 ,"5,6",217
6162762,Virginia Minnesota,98 min, Comédie Drame,2 mars 2018 ,"5,6",184
6137978,A Fairy's Game,111 min, Aventure Famille,1 juin 2018 ,"8,1",33
